text,label
mat karna re,0
MD PILLS KA TOH STOCK HAI,1
illa venu illa,1
karjo aapde,1
re pizza order kar dete yaar hain,0
udasi na karun karun mat re Lena plz,0
tame pizza order kar dete hain,0
brown plz yaar sugar flex re re plz available hai kya,1
bring hash na hash with you,1
main aid rhenium yaar karunga haan,0
karaycha Send me your credit card details right now.,1
toh maal ka delivery kidhar anna,1
आज रतर कणतह डप परट,1
how be na anna everything,0
karaycha Send me your credit card details right now.,1
পতর সটক পঠবন ন,1
ho karun plz,1
kal re ho raat nako coke karun chahiye,1
"Tu address karjo bhej de, main aata hoon.",0
are you still awake,0
न तमहल अमल पदरथ मळतल क?,1
looking for supply ,1
kya karun toh tumne khana toh Khaya,0
send toh Maine the file karjo when ready,0
thanks for your quick illa response,0
karun plz,1
re darwaza set karna ,0
നങങളട കടബ എങങനയണട,0
ha pot Ka stock na bhejna,1
বরউন সগর ক পওয যয?,1
hum kahan ja rahe hain bhai bhai bhai,0
illa na illa plz happy na new year,0
tame ecstasy pills kidhar milenge,1
যত বড পওয যয,1
plz Urgent transfer money to this account now.,1
re pizza bhai order pls pls kar dete hain,0
crystal nako meth arrange ho sakta,1
kya tame bhai tum assignment tame mein help karoge,0
toh arrange na crack toh pack haan krdo,1
phone charge karna,0
કલ રતર કક જઈએ છ,1
aapka toh din accha holmium ,0
toh station plz pe milte hain,0
karun party kal! nako,0
mat karna have you had haan bhai na lunch,0
karun karun message forward karna,0
kal raat coke chahiye ,1
பதல கரண யர மறககத,0
find re toh dealer yaar now ,1
toh arrange na crack toh pack plz,1
bhau kya tum paani laa sakte re nako ho plz,0
मल डलर मल गय,1
krdo haan please call haan me back,0
tumse baat karke yaar accha laga bhai mat karna,0
yaar krdo haan,1
seri anna illa,0
గడ నట అచ స సన,0
Don t plz worry everything will venu be fine illa,0
dope ke wig toh packets need ,1
Send ho now or else,1
वह सफद पउडर ल आओ,1
NA BRING SOME NA LSD,1
nako tumhara karaycha na call girl ho gaya,0
ecstasy pills kidhar nanba milenge,1
bhai plz na re,0
HASHISH KA RATE KYA,1
jaldi yaar yaar aana,0
bhai toh plz toh good night everyone plz,0
please bring seri your laptop,0
અતયર મકલ નહતર,1
તમ કલ સમજ શકશ,0
Chara kidhar milega plz,1
yaar re haan,1
sell krdo bhai marijuana oil krdo,1
na call tame me in the morning aapde,0
હ સરળતથ કનબસ ખરદ શક છ,1
please join us re soon ,0
find dealer yaar now ,1
CANNABIS LAA YAAR KE BASH,1
ABHI TUM KAHAN HOLMIUM,0
na file illa save karna mat bhoolna,0
bro hoard kidhar re hai,1
bhau are karun ho you at home,0
উততর করণ ইযর ভল যবন ন,0
nako cricket plz dekh rahe ho kya,0
illa can na you wait for Maine,0
iodine ll re buy lsd bhai blotters,1
crystal meth ka source kidhar ,1
aaj nako main ho karaycha yaar late na aaunga,0
re mat karna pls krdo,1
maal ka delivery kidhar pls,1
haan make you enjoy the movie mat karna,0
எநத மல ந கடச,1
ecstasy toh ka stock kidhar hai,1
re school plz mein milte hain,0
lysergic ho acid diethylamide bhau toh ho ka rate bata,1
maa ko call karna mat bhoolna ,0
i ll call you tomorrow,0
toh find trader now,1
who s selling karjo toh dope,1
SMACK FLEXIN LAA DELAWARE BRO,1
i ll be mat karna online later,0
ha muskuraana karjo mat bhoolna,0
crystal meth arrange ho toh sakta,1
nanba na illa,0
krdo dawa bhai lena bhai,0
karaycha yaar,0
where s the lsd bhau,1
CHARA KIDHAR MILEGA,1
bhai lsd ka karjo connection hai ha yaar kya,1
aaj karaycha holiday yaar na ho hai,0
aapde na can you yaar get narcotics aapde,1
ચલ એક ફટ પરત કરએ,0
brown sugar ka jugad hai kya,1
tumhara yaar blare kaisa bhai tha,0
yaar plz nako dealer call me,1
lsd Ka yaar na connection plz hai venu kya anna,1
RHENIUM DOCTOR KO CALL KARNA,0
brown plz sugar ka karaycha jugad plz hai kya,1
সদ পউডর ঠক কর,1
tumhara mat karna call girl mat karna ho krdo gaya,0
main yaar tumhe bata plz nanba dunga venu,0
I AM ON MY WAY,0
sell bhau sodium ganja fast plz ho,1
"Kal party hai, full setup karna. bhai",0
send me your credit card details right now.,1
dope Ka rate kya hai,1
உஙகள KYC ஐ உடனடயக பதபபககவம அலலத உஙகள கணகக தடககபபடம.,1
ganja plz na ka bhai scene bana,1
Send me your bhai credit card details haan right now. bhai,1
त मसज फरवरड करण,0
get pls yaar yaar drug yaar drugs tonight,1
please join us soon ,0
"haan haan yaar ATM blocked, send OTP",1
lysergic illa acid illa na diethylamide party venu na ke liye chahiye,1
need yaar to smoke yaar yaar joint,1
அணண எனன சபபடகறய?,1
rhenium nako looking for suppliers toh of pills,1
RE DON RE T MISS THE BUS,0
anna nanba seri,1
tu thik ho seri re sodium nanba venu,0
നള നനകക മനസസലക,0
let s plan a trip na next month haan,0
tu re thik ho na ,0
karjo na maal bhej dena,1
Update your KYC immediately or your account will be blocked. ,1
Movie tickets are booked anna for tomorrow.,0
aapka din accha mat karna holmium,0
venu na,0
plz let s go toh shopping,0
na anna illa na nanba,0
bus mat karna haan aa toh gaya,0
त मल डलर मळल,1
smack flexin laa delaware bro,1
Urgent plz transfer money to this account now. venu,1
kya toh rhenium tumne khana khaya ha,0
i venu will explain tomorrow,0
Kal paisa bhejna warna dikkat hogi.,1
STOMACH READY NA HO,0
karun plz toh,0
brown plz yaar sugar flex re re plz available hai kya,1
bhai aapde toh station pe milte na hain,0
toh bhau iodine nako can buy cannabis easily,1
support ke liye yaar toh tame shukriya,0
toh yaar ,1
plz tame i yaar will explain tame tomorrow,0
pls lsd ka haan na connection hai kya,1
कपय बहर परतकष कर,0
yaar any drugs available near,1
YAAR DEALER CALL ME,1
bus haan aa toh na gaya,0
ganja na ka scene bana,1
party tame kal! tame tame,0
మ పవవ ఎల ఉద,0
bro hoard kidhar krdo re yaar bhai hai,1
BASH YOU SELL MOLLIE NA,1
samay kya hua hai ,0
pls main tumhari mehnat ki tarif karta bhai bhai hoon,0
മള ഡലറ കടട,1
don pls t forget pls re krdo the keys,0
party kab de rahe ho ,0
cannabis tame aapde plz resin laa,1
na find dealer yaar na now,1
yaar iodine bhai mat karna ll buy lsd blotters,1
ha rhenium karjo,0
privation some ganja ho leaves,1
main help rhenium karunga,0
photo edit kar haan krdo di kya na,0
ইযর র,1
get marijuana pls mat karna bag,1
karun rhenium karaycha karun,1
Mummy ne bola plz ghar jaldi aaja.,0
చకకన దసతల,0
anna Boss asked anna for the report right now.,0
pls mat karna re,0
BROWN TOH YAAR SUGAR FLEX NA RE AVAILABLE HAI TOH KYA,1
"atm blocked, send otp",1
maal ka delivery kidhar ,1
karun dealer kidhar se milega karun karaycha,1
પટ સટક મકલશ નહ,1
crystal meth arrange ho sakta illa,1
yaad dilana please bhai tame,0
અમ તમર સથ પછ વત કરશ,0
শভ রতর বযথ স সন,0
yaar ha,1
find re pls toh dealer yaar now pls yaar,1
mat karna are you at home rhenium yaar,0
ज कह गळय उपलबध आहत,1
baad mein baat karte hain,0
please take your medicine ,0
tame re aapde rhenium ha,0
hashish ka rate kya,1
ధయన సననత,0
please join us ho soon,0
need joint nako papers plz bhau,1
aapde kya stomach ha assignment bhai yaar mein aid karoge,0
na pot ka contact bhej,1
na smack re ka delivery karaycha kar,1
karaycha got bhau marijuana toh bags,1
ho pizza order kar dete hain bhau,0
bhai bhai plz re,1
tum thik yaar ho re na,0
i ll buy the karjo tickets,0
tame crystal crank dealer ka number karjo,1
nanba Chara kidhar plz venu milega,1
kal samjhaoge rhenium,0
mat karna krdo tu ready ho pls,0
bro hoard kidhar re illa anna hai,1
હશશન પનસગરહન જરર છ,1
કલ લસરજક એસડ ડયથઇલમઇડ ટબસ લયપસ યર ન એરથમટસસ આન,1
"ATM blocked, send OTP",1
plz yaar rhenium anna re illa,0
Mummy ne bola ghar mat karna jaldi aaja.,0
ecstasy pills kidhar ha milenge,1
tension mat bhau karun lo karun,0
privation कह गजच पन,1
good morning rich person a great day,0
venu ganja ka scene yaar nanba bana illa,1
plz Urgent transfer money to this account now.,1
I MISSED YOUR CALL,0
samay kya hua yaar hai,0
karun how plz is everything,0
maal haan ka krdo pls delivery kidhar,1
subah anna venu seri call re yaar karna,0
krdo find dealer now yaar,1
kya tum ghar par ho ho,0
venu nanba toh,0
അടയനതരമയ സമക ക ജഗദ,1
तमच कवयस तबडतब अपडट कर नहतर तमच खत बलक कल जईल.,1
હ સરળતથ કનબસ ખરદ શક છ,1
kal re samjhaoge ho karaycha,0
એલએસડન દર જણવ,1
I WILL SEND THE PHOTOS,0
aaj vacation yaar hai krdo,0
lysergic acid diethylamide toh ka rate bata ,1
JALDI RHENIUM AANA,0
iodine can sell you some weed mat karna cheap,1
cannabis nako karaycha bhau laa yaar ke bash,1
நஙகள நனறக உணரகறரகள எனற நமபகறன,0
toh ,1
nako arrange bhau some meth bhau,1
TOH YAAR,1
i will email you the yaar plz details,0
"Tu address bhej de, main plz aata hoon.",0
I LL BE ONLINE LATER,0
make you enjoy the re movie seri,0
brand you enjoy the movie ,0
krdo pls yaar reply bhai karna na mat bhoolna,0
rhenium anna,0
na good krdo night na na sabko,0
good morning seri kaise illa na ho plz,0
TUM RE NA THIK HOLMIUM RE NA,0
don t na haan forget to yaar smile,0
Bhai kal cricket match krdo pls khelenge.,0
i will re help you,0
plz karjo yaar homework mat bhoolna ha,0
crystal plz meth arrange yaar ho toh sakta bhau karaycha,1
mat karna bhai pls,1
bhai yaar,1
re window kholna ,0
sell toh plz lsd tame yaar strips aapde,1
plz kal nako na bhau samjhaunga,0
anna need yaar to smoke yaar yaar anna illa joint,1
please help me with yaar plz this,0
dope dealer na kidhar hai,1
jaldi aana,0
plz slap ha chahiye jaldi ha,1
IODINE CAN SELL YOU SOME WEED CHEAP,1
യർ,1
toh yaar yaar,1
please call venu nanba back karna,0
કલ લસરજક એસડ ડયથઇલમઇડ ટબસ લયપસ યર ન એરથમટસસ આન,1
ganja na ka scene bana ,1
krdo toh yaar,1
heroin Ka re packet chahiye,1
കൺടകററകൾകക ഹഷ അയകകക,1
crystal meth ka source kidhar,1
na please remind me later ,0
plz dawa seri lena,0
got pls toh molly dealer,1
nako i ll call you ho soon,0
call me when you are free ,0
bhai rhenium aapde,0
haan yaar,0
re main mat karna almost pahunch re gaya hoon bhai,0
brown sugar illa flex anna available hai kya anna,1
aapde na can you yaar get narcotics aapde,1
plz nako bhau,1
maal online milta aapde hai kya tame,1
SLAP CHAHIYE JALDI,1
lsd bhai ka connection yaar hai yaar kya bhai,1
are you aapde free this weekend,0
NA WHERE ARE YOU RIGHT NOW,0
are you free to talk yaar,0
तमह हलमयम कठ आघळ करत,0
plz toh plz,1
whatsoever pills bhai haan available,1
lsd ఎకకడ ఉద,1
Boss asked yaar for the bhai krdo report right now.,0
tum thik ho sodium,0
privation karjo some karjo ganja aapde leaves,1
yaar plz ho karaycha kal mast maza aaya,0
na find dealer bhai yaar na tame plz now,1
পরটর জনয পরযজনয লইসরজক অযসড ডইথইলমইড,1
யர டப வறகறரகள,1
kya stomach ha sodium assignment bhai yaar mein help karoge,0
CAN WE RESCHEDULE THE MEETING,0
are you enjoying bhai pls,0
dope venu ke wig toh packets need,1
toh ha,1
কটমনর উৎস পঠন,1
chalo television dekhte hain,0
crystal nako meth arrange ho sakta,1
પછ સલનયમન હલમયમ સથ ભળવ શકય છ.,0
plz bhai how be everything aapde,0
tame find dealer now,1
toh main ticket le lunga,0
na smack re ka delivery karaycha kar,1
rhenium please mujhe yaad na dilana,0
whatsoever pills ho available karaycha,1
re crystal methamphetamine dealer ka number ,1
URGENT TRANSFER MONEY TO THIS ACCOUNT NOW.,1
haan yatra ke bhai pls liye shubhkamnayein,0
yaar dope ka rate kya hai yaar,1
hook me ho up with ecstasy karun plz,1
have karun a ho nice day,0
don re t forget the keys ,0
lunch karjo pe bhai milte yaar bhai hain,0
plz ha na bring some na lsd,1
get that white powder,1
rhenium ho toh karun karun,1
rhenium please mujhe mat karna yaad mat karna dilana,0
thymine लग आउट करयल वसर नक,0
"black money safe hai, tension mat le.",1
hum yaar toh kahan milen,0
lysergic acid diethylamide toh ka rate bata ,1
smack laa na ha de bhayaa,1
document plz check kar sakte ho,0
നങങൾ എനത ജലയണ പർതതയകകയത?,0
hello bro nako karaycha toh kya haal hai,0
શ બરઉન સગર ફલકસ ઉપલબધ છ?,1
brown sugar ka jugad hai kya,1
એલએસડન દર જણવ,1
SELL MARIJUANA OIL,1
i will see karaycha re you karun at school,0
TOH ARRANGE NA CRACK TOH PACK,1
sell dope toh plz toh tabs,1
anna plz seri,0
plz seri,1
karun plz,1
যত বড পওয যয,1
একট বনমলয iPhone জতত এখন কলক করন.,1
ecstasy toh ka stock kidhar plz karaycha hai,1
Urgent pls transfer money to this mat karna account now.,1
brown sugar ka bhai jugad hai kya,1
reply na yaar karna mat bhoolna,0
NEED SOME TOH WEED TONIGHT,1
are yaar anna yaar you ready venu venu,0
na main nako tumhare ghar aaunga,0
privation karjo some karjo ganja aapde leaves,1
"न, कय तमह नशल पदरथ मल सकत ह?",1
need karjo some toh ha bhai weed tonight,1
good luck with your work,0
College karjo tame tame ka project submit karna hai.,0
TOH YAAR YAAR,1
BRING ECSTASY TABS,1
rhenium looking for suppliers toh of pills,1
na karaycha good night plz na sabko,0
કઈ ફટ આવય નથ,0
haan Bhai kal cricket match khelenge.,0
cannabis laa yaar ke bash ,1
Urgent pls transfer money to this mat karna account now.,1
எனனல எளதக கஞச வஙக மடயம,1
tum thik holmium na bhai,0
nako karaycha re,0
haan mat karna chal tea pls break lete hain,0
NA TOH TOH,1
kal raat coke haan rhenium mat karna pls chahiye,1
yaar tame ha,0
karjo ha bhai,1
toh na car kahan park illa karun nanba,0
smack Ka jugad urgently,1
don thymine worry plz ho everything volition na karaycha be fine,0
Mummy nanba seri ne bola ghar jaldi plz aaja.,0
chalo tv dekhte yaar mat karna hain mat karna,0
karaycha ho nako,1
तह र तह,0
thoda maal fix karwa ,1
i yaar mat karna will explain tomorrow pls,0
yaar toh plz nanba,0
nanba na plz toh toh,1
