text,label
can na you wait for Maine,0
i yaar can buy cannabis easily,1
Kal paisa bhejna warna dikkat hogi.,1
lsd check kidhar milega,1
i ll call you soon,0
bring me na ecstasy pills,1
brown toh yaar sugar flex 🫠 na re available 🤲 hai 😌 ✨ 🤞 toh kya 😎,1
🐔🐧🕊️,0
are yaar you ready 🤔 🤔,0
don t be disturbance,0
dealer kidhar milega,1
kal chai pe milte yaar hain 🤔,0
re re 💊🍷🌌 💯 🤔,1
yaar re 🍄😶‍🌫️,1
🍎🍊🍌🍉 🤔,0
"Police check hoga kal, sab chhupa dena.",1
fume need yaar to smoke joint,1
toh na yaar 🕯️🪔🧯,0
tu thik holmium re na 🤔,0
re ketamine ka stock bhejna,1
are you na free this weekend,0
main call karunga soon,0
buy re narcotics cheap 😢,1
Kal paisa bhejna warna dikkat hogi.,1
subah na call karna 😍 😂,0
hash supply karwa,1
good luck with your work 🤔,0
🎤🎧🎼🎹 🤔 re 🔥,0
brown yaar sugar flex 🫠 available 🤲 hai 😌 ✨ 🤞 kya,1
🚎🏎️🚓🚑 😢,0
yaar hash re ka scene hai kya aaj 😍,1
rhenium 🥗🍲🍜🍝 😎 🤔 😢,0
how was your na day,0
📷📸🎥📹,0
re 🪳🦟🦗,0
dawa lena 😢,0
pot ka scene banwa 💯,1
find re heroin supply 💯,1
crack na cocaine laa paayega,1
yatra ke liye toh shubhkamnayein 😢 😂,0
smack laa de bhai 😎 🔥,1
tu thik ho re na 💯,0
marijuana ka package toh bhej de 🔥,1
🌿💨,1
kya stomach sodium assignment yaar mein help karoge,0
good morning 🌞 na kaise na ho,0
aapka din sodium accha holmium,0
jaldi re aana,0
na please remind me later 😍,0
🐺🐗🐴 💯 💯,0
re tu maal bhej sakta hai 😎,1
where are you sitting,0
happy new year 🔥 😂,0
toh yaar acid strips laa dena,1
🚬🍺💊 🤔,1
pot Ka packet bhejna,1
good afternoon hope you are doing well 💯,0
na mollie bhejna jaldi 😎,1
meeting shuru karte hain,0
iodine ll bargain lsd blotters,1
i can bargain cannabis easily 😂 💯,1
support ke liye shukriya toh 😂 😢 😍,0
Update your KYC immediately or your account will be blocked.,1
toh re privation na some ganja leaves 💯,1
🖤🤍🤎 🤔,0
re 💉🌿,1
yaar toh 🎳🚴‍♂️🏊‍♀️ 😍,0
na i na will na text you later,0
re 📨📧💌 🤔,0
yaar toh 💉🍄 😢,1
i ll be online later 😢 😎,0
na please listen carefully,0
photo edit kar di kya na ✨,0
yaar 💉😶‍🌫️ 😎,1
do you sell molly 😂,1
"Kal ka maal ready hai, cash only.",1
brown toh yaar sugar flex 🫠 re available 🤲 hai 😌 ✨ 🤞 toh kya 😎 😢,1
don t be late tomorrow 😂,0
yaar 🦙🦒🐘🦏 😎,0
main raat ko call karunga,0
📝📖📚📒 😢 💯,0
i can re sell you some weed cheap,1
photo edit kar di kya ✨ toh 😍,0
got lysergic acid diethylamide microdots,1
🍄💉💊,1
"Police check hoga kal, sab chhupa dena.",1
sell dope powder,1
good morning have re a great day,0
any molly na party 😂,1
can you tell me the time,0
toh find trader now 😍,1
thank you for re your kindness 😎,0
toh order re weed online yaar 😂,1
i will see you soon,0
muskuraana mat bhoolna,0
"Black money safe hai, tension mat le.",1
🌿🔥💊,1
want some ganja leaves 😂,1
any pills available,1
can we reschedule the meeting 😂,0
please clean and jerk the table,0
na yaar smack yaar ka delivery kar,1
ganja ka beginning kidhar hai 😎,1
toh gift pasand aaya 😂,0
"ATM ⚠️ blocked, send OTP 🔑",1
"Black money safe hai, tension mat le.",1
toh find trader now,1
💉🍷🌿,1
🍷🌿 😎 😎,1
yaar 🐻‍❄️🐨🐯,0
rhenium kal coke sodium fix chahiye 😍,1
"Kal ka maal ready hai, cash only.",1
"Kal party hai, full setup karna.",0
exam ache gaye re ✅✌️,0
homework mat bhoolna 😍,0
💉😶‍🌫️ 😍 😢 😂,1
phone charge na na karna 😢,0
🍄🥂 😍,1
yaar kal mast maza aaya 🤩 💯 😢,0
hello re how are you,0
kal 🫡 raat coke yaar re 👻 😎 tea ✌️ chahiye,1
💉 🍺 😎 toh 💯,1
na happy new year 😢,0
are you re enjoy,0
good luck on your journey,0
🚬🍄 toh 🤔,1
bus stop kahan hai 😎 😎,0
are yaar you ready,0
coke Ka package bhejna 🤔,1
kya tum re paani laa sakte na ho,0
